site_id,usgs_gage,sp_start,lat,long,fire_id,ign_date
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2800908110920070208,2007-02-08
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2800908110920070208,2007-02-08
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2800908110920070208,2007-02-08
NA,NA,NA,NA,NA,FL2754208219220070208,2007-02-08
NA,NA,NA,NA,NA,FL3081708693020070208,2007-02-08
NA,NA,NA,NA,NA,FL3064608670220070208,2007-02-08
NA,NA,NA,NA,NA,FL2691008193420070208,2007-02-08
NA,NA,NA,NA,NA,FL3063908665420070209,2007-02-09
NA,NA,NA,NA,NA,FL3061808672320070210,2007-02-10
NA,NA,NA,NA,NA,FL3054908678920070211,2007-02-11
NA,NA,NA,NA,NA,FL2719208227720070214,2007-02-14
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2807208097720070215,2007-02-15
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2807208097720070215,2007-02-15
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2807208097720070215,2007-02-15
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2807208097720070215,2007-02-15
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2807208097720070215,2007-02-15
NA,NA,NA,NA,NA,FL2721908230120070215,2007-02-15
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2768708121720070215,2007-02-15
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2768708121720070215,2007-02-15
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2768708121720070215,2007-02-15
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2768708121720070215,2007-02-15
NA,NA,NA,NA,NA,FL3064608638720070217,2007-02-17
NA,NA,NA,NA,NA,FL3065508674520070219,2007-02-19
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2757308105420070220,2007-02-20
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2757308105420070220,2007-02-20
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2757308105420070220,2007-02-20
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2757308105420070220,2007-02-20
NA,NA,NA,NA,NA,FL3065008663220070223,2007-02-23
NA,NA,NA,NA,NA,FL3063008624920070223,2007-02-23
NA,NA,NA,NA,NA,FL3050408683920070224,2007-02-24
NA,NA,NA,NA,NA,FL3067808645720070303,2007-03-03
NA,NA,NA,NA,NA,FL3090308623420070318,2007-03-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2806308139620070612,2007-06-12
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2806308139620070612,2007-06-12
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2806308139620070612,2007-06-12
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2806308139620070612,2007-06-12
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2809108103920070619,2007-06-19
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2809108103920070619,2007-06-19
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2809108103920070619,2007-06-19
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2809108103920070619,2007-06-19
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2809108103920070619,2007-06-19
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2812808103220070702,2007-07-02
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2812808103220070702,2007-07-02
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2812808103220070702,2007-07-02
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2812808103220070702,2007-07-02
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2812808103220070702,2007-07-02
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2789008119420070710,2007-07-10
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2789008119420070710,2007-07-10
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2789008119420070710,2007-07-10
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2789008119420070710,2007-07-10
NA,NA,NA,NA,NA,FL2752908211820070710,2007-07-10
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2798808110320070711,2007-07-11
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2798808110320070711,2007-07-11
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2798808110320070711,2007-07-11
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2798808110320070711,2007-07-11
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2798808110320070711,2007-07-11
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2798808110320070711,2007-07-11
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2798808110320070711,2007-07-11
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2798808110320070711,2007-07-11
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2798808110320070711,2007-07-11
NA,NA,NA,NA,NA,FL2719808229220070711,2007-07-11
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2809308106420070713,2007-07-13
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2809308106420070713,2007-07-13
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2809308106420070713,2007-07-13
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2809308106420070713,2007-07-13
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2809308106420070713,2007-07-13
NA,NA,NA,NA,NA,FL3097208681220070907,2007-09-07
NA,NA,NA,NA,NA,FL2873208239120071107,2007-11-07
NA,NA,NA,NA,NA,FL2871708242720071108,2007-11-08
NA,NA,NA,NA,NA,FL3061508665820071204,2007-12-04
NA,NA,NA,NA,NA,FL3064308648220071205,2007-12-05
NA,NA,NA,NA,NA,FL3065308636220071209,2007-12-09
NA,NA,NA,NA,NA,FL3052908686920071217,2007-12-17
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2775908134320070325,2007-03-25
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2775908134320070325,2007-03-25
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2775908134320070325,2007-03-25
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2775908134320070325,2007-03-25
NA,NA,NA,NA,NA,FL2778908051920070305,2007-03-05
NA,NA,NA,NA,NA,FL3043908604720070507,2007-05-07
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2893208147720070501,2007-05-01
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2893208147720070501,2007-05-01
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2893208147720070501,2007-05-01
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2893208147720070501,2007-05-01
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2893208147720070501,2007-05-01
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2884808142520070507,2007-05-07
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2884808142520070507,2007-05-07
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2884808142520070507,2007-05-07
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2884808142520070507,2007-05-07
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2884808142520070507,2007-05-07
NA,NA,NA,NA,NA,FL2838308207420070507,2007-05-07
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2792408136720070713,2007-07-13
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2792408136720070713,2007-07-13
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2792408136720070713,2007-07-13
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2792408136720070713,2007-07-13
NA,NA,NA,NA,NA,FL2680208164020070503,2007-05-03
NA,NA,NA,NA,NA,FL2689208160220070507,2007-05-07
NA,NA,NA,NA,NA,FL2695408110620070209,2007-02-09
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2758508104720070120,2007-01-20
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2758508104720070120,2007-01-20
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2758508104720070120,2007-01-20
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2758508104720070120,2007-01-20
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2705408094920070528,2007-05-28
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2705408094920070528,2007-05-28
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2705408094920070528,2007-05-28
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2705408094920070528,2007-05-28
SUGG-up,NA,2018-01-01T00:00:00Z,-82.0173,29.6881,FL2929708122320070502,2007-05-02
SUGG-down,NA,2018-01-01T00:00:00Z,-82.0173,29.6881,FL2929708122320070502,2007-05-02
BARC-up,NA,2017-10-01T00:00:00Z,-82.0091,29.6765,FL2929708122320070502,2007-05-02
BARC-down,NA,2017-10-01T00:00:00Z,-82.0091,29.6765,FL2929708122320070502,2007-05-02
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL2929708122320070502,2007-05-02
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL2929708122320070502,2007-05-02
Simms,NA,2013-01-18T18:00:00Z,-81.713,29.802,FL2929708122320070502,2007-05-02
NA,NA,NA,NA,NA,MT4570511320220070712,2007-07-12
NA,NA,NA,NA,NA,MT4571311374520070809,2007-08-09
NA,NA,NA,NA,NA,MT4577611414020070730,2007-07-30
NA,NA,NA,NA,NA,ID4637411451920070718,2007-07-18
NA,NA,NA,NA,NA,ID4638011556920070810,2007-08-10
NA,NA,NA,NA,NA,MT4767711320520070628,2007-06-28
NA,NA,NA,NA,NA,MT4732811325720070716,2007-07-16
NA,NA,NA,NA,NA,MT4832411320020070718,2007-07-18
NA,NA,NA,NA,NA,MT4787511333620070717,2007-07-17
NA,NA,NA,NA,NA,MT4471311115120070627,2007-06-27
NA,NA,NA,NA,NA,MT4526911048420070808,2007-08-08
NA,NA,NA,NA,NA,MT4530911021820070812,2007-08-12
NA,NA,NA,NA,NA,MT4685111042420070619,2007-06-19
NA,NA,NA,NA,NA,MT4797011293420070628,2007-06-28
NA,NA,NA,NA,NA,MT4754911296120070628,2007-06-28
NA,NA,NA,NA,NA,MT4721611299020070715,2007-07-15
NA,NA,NA,NA,NA,MT4648111367820070713,2007-07-13
NA,NA,NA,NA,NA,ID4554811559420070713,2007-07-13
NA,NA,NA,NA,NA,ID4618911487820070713,2007-07-13
NA,NA,NA,NA,NA,ID4600411512820070718,2007-07-18
NA,NA,NA,NA,NA,ID4632411484620070718,2007-07-18
NA,NA,NA,NA,NA,ID4610311492520070810,2007-08-10
NA,NA,NA,NA,NA,ID4621111458820070810,2007-08-10
NA,NA,NA,NA,NA,SD4581310251120070724,2007-07-24
NA,NA,NA,NA,NA,SD4565110258020070731,2007-07-31
NA,NA,NA,NA,NA,WY4460310706220070809,2007-08-09
NA,NA,NA,NA,NA,WY4463410765120070813,2007-08-13
NA,NA,NA,NA,NA,NE4268410361520070812,2007-08-12
NA,NA,NA,NA,NA,NM3459310641120071118,2007-11-18
NA,NA,NA,NA,NA,NM3312210805620070603,2007-06-03
NA,NA,NA,NA,NA,NM3309410769720070617,2007-06-17
NA,NA,NA,NA,NA,NM3355710845420070622,2007-06-22
NA,NA,NA,NA,NA,NM3384910845120070912,2007-09-12
NA,NA,NA,NA,NA,AZ3663911248120070705,2007-07-05
NA,NA,NA,NA,NA,AZ3435111101420070513,2007-05-13
NA,NA,NA,NA,NA,UT4055711000520070629,2007-06-29
NA,NA,NA,NA,NA,ID4475011554820070717,2007-07-17
NA,NA,NA,NA,NA,ID4404611531120070717,2007-07-17
NA,NA,NA,NA,NA,ID4351811585420070717,2007-07-17
NA,NA,NA,NA,NA,ID4430411588920070717,2007-07-17
NA,NA,NA,NA,NA,ID4403811612320070903,2007-09-03
NA,NA,NA,NA,NA,WY4290311044220070621,2007-06-21
NA,NA,NA,NA,NA,WY4323710993220070711,2007-07-11
NA,NA,NA,NA,NA,WY4340711044920070718,2007-07-18
NA,NA,NA,NA,NA,WY4369811007720070808,2007-08-08
NA,NA,NA,NA,NA,WY4314711084220070810,2007-08-10
NA,NA,NA,NA,NA,WY4288710981720070712,2007-07-12
NA,NA,NA,NA,NA,NV3918211548220070718,2007-07-18
nwis-09326500,09326500,2014-05-02T05:59:59Z,-111.217,39.1041,UT3914711139320070628,2007-06-28
nwis-09327000,09327000,2014-05-22T05:59:59Z,-111.179,39.0953,UT3914711139320070628,2007-06-28
NA,NA,NA,NA,NA,UT3978511124620070909,2007-09-09
NA,NA,NA,NA,NA,ID4434811705020070706,2007-07-06
NA,NA,NA,NA,NA,ID4510511570820070706,2007-07-06
NA,NA,NA,NA,NA,ID4464711630020070830,2007-08-30
NA,NA,NA,NA,NA,ID4537411488820070616,2007-06-16
NA,NA,NA,NA,NA,ID4502211507320070713,2007-07-13
NA,NA,NA,NA,NA,ID4492211500820070718,2007-07-18
NA,NA,NA,NA,NA,ID4478111429520070714,2007-07-14
NA,NA,NA,NA,NA,ID4482211481920070717,2007-07-17
NA,NA,NA,NA,NA,ID4528611446020070713,2007-07-13
NA,NA,NA,NA,NA,ID4464911452420070730,2007-07-30
NA,NA,NA,NA,NA,ID4529711473720070730,2007-07-30
NA,NA,NA,NA,NA,ID4222111319320070706,2007-07-06
NA,NA,NA,NA,NA,ID4366411446520070816,2007-08-16
NA,NA,NA,NA,NA,ID4324811135220070805,2007-08-05
NA,NA,NA,NA,NA,CA3968412005120070710,2007-07-10
NA,NA,NA,NA,NA,NV3947111988620070716,2007-07-16
NA,NA,NA,NA,NA,UT3971111167420070719,2007-07-19
NA,NA,NA,NA,NA,CA3441611825020070902,2007-09-02
NA,NA,NA,NA,NA,CA3451611872720071020,2007-10-20
NA,NA,NA,NA,NA,CA3451511844620071021,2007-10-21
NA,NA,NA,NA,NA,CA3278611653420070912,2007-09-12
NA,NA,NA,NA,NA,CA3307911676620071021,2007-10-21
NA,NA,NA,NA,NA,CA3372011766020071021,2007-10-21
nwis-11044000,11044000,2007-10-01T06:59:59Z,-117.142,33.4739,CA3330011692020071023,2007-10-23
NA,NA,NA,NA,NA,CA3264611677120071021,2007-10-21
NA,NA,NA,NA,NA,CA3715411835320070706,2007-07-06
NA,NA,NA,NA,NA,CA3684811827920070706,2007-07-06
NA,NA,NA,NA,NA,CA4180412341220070710,2007-07-10
NA,NA,NA,NA,NA,CA4184212270320070710,2007-07-10
nwis-11126000,11126000,2008-10-31T06:59:59Z,-119.989,34.5892,CA3469511965920070704,2007-07-04
nwis-11128500,11128500,2007-10-01T06:59:59Z,-120.145,34.585,CA3469511965920070704,2007-07-04
NA,NA,NA,NA,NA,CA4197112054520070710,2007-07-10
NA,NA,NA,NA,NA,CA4013912058220070705,2007-07-05
NA,NA,NA,NA,NA,CA4022012073620070903,2007-09-03
NA,NA,NA,NA,NA,CA3428911699320070914,2007-09-14
NA,NA,NA,NA,NA,CA3426711722820071022,2007-10-22
NA,NA,NA,NA,NA,CA3423111709520071022,2007-10-22
NA,NA,NA,NA,NA,CA3574911839820070429,2007-04-29
NA,NA,NA,NA,NA,CA3587811842820070603,2007-06-03
NA,NA,NA,NA,NA,CA3628511842820070827,2007-08-27
NA,NA,NA,NA,NA,CA4049212334320070829,2007-08-29
NA,NA,NA,NA,NA,CA3888612004020070623,2007-06-23
MCRA-up,NA,2017-11-17T17:34:00Z,-122.165,44.2604,OR4435412173920070830,2007-08-30
MCRA-down,NA,2017-11-17T17:30:00Z,-122.166,44.259,OR4435412173920070830,2007-08-30
nwis-14162500,14162500,2015-02-05T07:59:59Z,-122.471,44.1248,OR4435412173920070830,2007-08-30
MCRAtemp,NA,2022-02-01T00:00:00Z,-122.166,44.259,OR4435412173920070830,2007-08-30
NA,NA,NA,NA,NA,OR4401611881420070706,2007-07-06
NA,NA,NA,NA,NA,OR4382211938920070706,2007-07-06
NA,NA,NA,NA,NA,OR4530512138720070712,2007-07-12
NA,NA,NA,NA,NA,OR4495611940720070712,2007-07-12
NA,NA,NA,NA,NA,OR4494711848520070729,2007-07-29
NA,NA,NA,NA,NA,OR4496511877520070815,2007-08-15
NA,NA,NA,NA,NA,WA4626911733920070818,2007-08-18
NA,NA,NA,NA,NA,ID4562411645420070718,2007-07-18
NA,NA,NA,NA,NA,OR4541311664220070713,2007-07-13
NA,NA,NA,NA,NA,OR4564611678820070713,2007-07-13
NA,NA,NA,NA,NA,OR4511111748620070713,2007-07-13
NA,NA,NA,NA,NA,OR4553111672120070916,2007-09-16
NA,NA,NA,NA,NA,ID4605311687720070713,2007-07-13
NA,NA,NA,NA,NA,WA4896911967320070707,2007-07-07
NA,NA,NA,NA,NA,WA4814412059320070805,2007-08-05
NA,NA,NA,NA,NA,WA4676812120520070805,2007-08-05
NA,NA,NA,NA,NA,WA4750912036620070707,2007-07-07
nwis-02397530,02397530,2007-10-01T03:59:59Z,-85.4475,34.2018,AL3389308555920070227,2007-02-27
NA,NA,NA,NA,NA,AL3337908583420070818,2007-08-18
NA,NA,NA,NA,NA,KY3752608392820070321,2007-03-21
NA,NA,NA,NA,NA,GA3474908463720070512,2007-05-12
NA,NA,NA,NA,NA,TN3614908251720070311,2007-03-11
NA,NA,NA,NA,NA,TN3599208289920070523,2007-05-23
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2909008151720070813,2007-08-13
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2909008151720070813,2007-08-13
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2909008151720070813,2007-08-13
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2909008151720070813,2007-08-13
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2909008151720070813,2007-08-13
NA,NA,NA,NA,NA,VA3753108022820070422,2007-04-22
NA,NA,NA,NA,NA,OK3426009462420070320,2007-03-20
NA,NA,NA,NA,NA,AR3575609292120070306,2007-03-06
NA,NA,NA,NA,NA,NC3582608202920070222,2007-02-22
NA,NA,NA,NA,NA,NC3607608238720070523,2007-05-23
NA,NA,NA,NA,NA,NC3582708191720070608,2007-06-08
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4434708361620070729,2007-07-29
NA,NA,NA,NA,NA,MO3777809208320070421,2007-04-21
NA,NA,NA,NA,NA,MI4657908860620070429,2007-04-29
NA,NA,NA,NA,NA,MN4815609076220070505,2007-05-05
nwis-04027000,04027000,2011-03-03T05:59:59Z,-90.6963,46.4866,WI4624209117320070429,2007-04-29
NA,NA,NA,NA,NA,SC3454908021920070218,2007-02-18
NA,NA,NA,NA,NA,SC3459008024420070309,2007-03-09
NA,NA,NA,NA,NA,NC3586107581320070325,2007-03-25
NA,NA,NA,NA,NA,NC3650407594420070215,2007-02-15
NA,NA,NA,NA,NA,TX2823809684020070213,2007-02-13
NA,NA,NA,NA,NA,MT4745010702220070421,2007-04-21
NA,NA,NA,NA,NA,SC3455708027720070307,2007-03-07
NA,NA,NA,NA,NA,SC3453508029520070323,2007-03-23
nwis-06461500,06461500,2014-03-26T04:59:59Z,-100.362,42.9022,NE4255510070820070509,2007-05-09
NA,NA,NA,NA,NA,MN4546209367820070416,2007-04-16
NA,NA,NA,NA,NA,MN4523109638020070420,2007-04-20
NA,NA,NA,NA,NA,MN4521809631820070502,2007-05-02
NA,NA,NA,NA,NA,MS3325408885420070227,2007-02-27
NA,NA,NA,NA,NA,MS3324408880620070206,2007-02-06
NA,NA,NA,NA,NA,MT4843210434520070423,2007-04-23
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3314908378220070216,2007-02-16
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3314908378220070216,2007-02-16
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3314908378220070216,2007-02-16
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3314908378220070216,2007-02-16
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3314908378220070216,2007-02-16
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3314908378220070216,2007-02-16
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3314908378220070216,2007-02-16
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3314908378220070216,2007-02-16
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3314908378220070216,2007-02-16
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3314908378220070216,2007-02-16
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3314908378220070216,2007-02-16
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3314208366320070406,2007-04-06
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3314208366320070406,2007-04-06
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3314208366320070406,2007-04-06
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3314208366320070406,2007-04-06
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3314208366320070406,2007-04-06
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3314208366320070406,2007-04-06
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3314208366320070406,2007-04-06
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3314208366320070406,2007-04-06
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3314208366320070406,2007-04-06
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3314208366320070406,2007-04-06
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3314208366320070406,2007-04-06
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3311408371220070217,2007-02-17
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3311408371220070217,2007-02-17
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3311408371220070217,2007-02-17
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3311408371220070217,2007-02-17
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3311408371220070217,2007-02-17
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3311408371220070217,2007-02-17
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3311408371220070217,2007-02-17
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3311408371220070217,2007-02-17
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3311408371220070217,2007-02-17
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3311408371220070217,2007-02-17
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3311408371220070217,2007-02-17
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3307508370420070129,2007-01-29
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3307508370420070129,2007-01-29
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3307508370420070129,2007-01-29
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3307508370420070129,2007-01-29
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3307508370420070129,2007-01-29
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3307508370420070129,2007-01-29
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3307508370420070129,2007-01-29
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3307508370420070129,2007-01-29
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3307508370420070129,2007-01-29
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3307508370420070129,2007-01-29
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3307508370420070129,2007-01-29
NA,NA,NA,NA,NA,AR3310209218520070322,2007-03-22
NA,NA,NA,NA,NA,WI4416009018220071102,2007-11-02
NA,NA,NA,NA,NA,MN4832409603320070816,2007-08-16
NA,NA,NA,NA,NA,MS3045708875620070223,2007-02-23
NA,NA,NA,NA,NA,MI4629208604820070618,2007-06-18
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3315908365420070131,2007-01-31
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3315908365420070131,2007-01-31
nwis-02203863,02203863,2012-03-17T03:59:59Z,-84.2539,33.6932,GA3315908365420070131,2007-01-31
nwis-02203900,02203900,2012-04-04T18:59:59Z,-84.2246,33.6662,GA3315908365420070131,2007-01-31
nwis-02203950,02203950,2012-03-16T04:59:59Z,-84.2202,33.7634,GA3315908365420070131,2007-01-31
nwis-02203960,02203960,2012-11-16T04:59:59Z,-84.1986,33.6967,GA3315908365420070131,2007-01-31
nwis-02204037,02204037,2012-11-15T04:59:59Z,-84.151,33.6684,GA3315908365420070131,2007-01-31
nwis-02207135,02207135,2014-01-14T04:59:59Z,-84.1394,33.8307,GA3315908365420070131,2007-01-31
nwis-02207160,02207160,2014-01-14T18:44:59Z,-84.0771,33.7734,GA3315908365420070131,2007-01-31
nwis-02208450,02208450,2014-10-21T03:59:59Z,-83.7791,33.6401,GA3315908365420070131,2007-01-31
nwis-02208493,02208493,2014-10-17T03:59:59Z,-83.7989,33.6285,GA3315908365420070131,2007-01-31
nwis-02217643,02217643,2012-12-08T04:59:59Z,-83.5251,34.1621,GA3315908365420070131,2007-01-31
MIDO,02217500,NA,-83.4374,33.9566,GA3315908365420070131,2007-01-31
NA,NA,NA,NA,NA,TX2967009412820070109,2007-01-09
NA,NA,NA,NA,NA,FL3001508441120070209,2007-02-09
