site_id,usgs_gage,sp_start,lat,long,fire_id,ign_date
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3891609604820180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3891609604820180430,2018-04-30
nwis-06892513,06892513,2014-10-02T04:59:59Z,-94.8172,39.0292,KS3891609604820180430,2018-04-30
KANSASR,06892350,2018-01-31T23:00:00Z,-94.9644,38.9833,KS3891509597320180430,2018-04-30
KANSASREASTLAWRENCE,NA,2018-02-20T00:00:00Z,-95.1931,38.9636,KS3891509597320180430,2018-04-30
KANSASRFALLLEAF,NA,2018-02-01T05:00:00Z,-95.146,38.9746,KS3891509597320180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3891509597320180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3891509597320180430,2018-04-30
nwis-06892513,06892513,2014-10-02T04:59:59Z,-94.8172,39.0292,KS3891509597320180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3894309612320180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3894309612320180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3899109601820180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3899109601820180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3910409605620180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3910409605620180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3907409598220180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3907409598220180430,2018-04-30
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3903309590720180430,2018-04-30
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3903309590720180430,2018-04-30
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3315407960820180305,2018-03-05
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3308007969020180506,2018-05-06
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2942008173220180131,2018-01-31
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2942008173220180131,2018-01-31
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2942008173220180131,2018-01-31
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2942008173220180131,2018-01-31
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2942008173220180131,2018-01-31
nwis-071912213,071912213,2007-10-01T04:59:59Z,-94.6852,36.3226,OK3678709531920180430,2018-04-30
nwis-07191222,07191222,2007-10-02T19:29:59Z,-94.7763,36.3554,OK3678709531920180430,2018-04-30
nwis-071912213,071912213,2007-10-01T04:59:59Z,-94.6852,36.3226,OK3685909533420180430,2018-04-30
nwis-07191222,07191222,2007-10-02T19:29:59Z,-94.7763,36.3554,OK3685909533420180430,2018-04-30
nwis-071912213,071912213,2007-10-01T04:59:59Z,-94.6852,36.3226,OK3672509535920180412,2018-04-12
nwis-07191222,07191222,2007-10-02T19:29:59Z,-94.7763,36.3554,OK3672509535920180412,2018-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3670009662520180430,2018-04-30
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3670009662520180430,2018-04-30
nwis-11273400,11273400,2009-10-07T06:59:59Z,-120.976,37.3472,CA3719112078820191002,2019-10-02
nwis-11273400,11273400,2009-10-07T06:59:59Z,-120.976,37.3472,CA3755212015420190901,2019-09-01
nwis-11462500,11462500,2007-10-01T06:59:59Z,-123.131,39.0266,CA3879612276720191023,2019-10-23
nwis-11463000,11463000,2009-07-21T06:59:59Z,-123.054,38.8793,CA3879612276720191023,2019-10-23
nwis-11463682,11463682,2009-07-22T06:59:59Z,-122.829,38.6582,CA3879612276720191023,2019-10-23
nwis-11463980,11463980,2007-10-01T06:59:59Z,-122.856,38.633,CA3879612276720191023,2019-10-23
nwis-11465240,11465240,2012-05-22T06:59:59Z,-122.927,38.6532,CA3879612276720191023,2019-10-23
nwis-11467000,11467000,2007-10-01T06:59:59Z,-122.928,38.5085,CA3879612276720191023,2019-10-23
Potash,09185600,2018-07-08T21:00:00Z,-109.658,38.505,UT3783510979920190726,2019-07-26
MAYF-up,NA,2017-02-01T00:00:00Z,-87.4078,32.9604,AL3288508745720180314,2018-03-14
MAYF-down,NA,2017-03-24T13:21:00Z,-87.4082,32.9616,AL3288508745720180314,2018-03-14
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3604809634920180306,2018-03-06
nwis-05599490,05599490,2015-10-24T02:29:59Z,-89.3278,37.7583,IL3781908946920180304,2018-03-04
nwis-07241520,07241520,2007-10-01T04:59:59Z,-97.3673,35.5656,OK3529509619120180124,2018-01-24
nwis-07241550,07241550,2007-10-04T14:59:59Z,-97.1939,35.5003,OK3529509619120180124,2018-01-24
nwis-07241520,07241520,2007-10-01T04:59:59Z,-97.3673,35.5656,OK3535809587220180315,2018-03-15
nwis-07241550,07241550,2007-10-04T14:59:59Z,-97.1939,35.5003,OK3535809587220180315,2018-03-15
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3611609622220180312,2018-03-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3635309623520180324,2018-03-24
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3635309623520180324,2018-03-24
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3642109646420180203,2018-02-03
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3642109646420180203,2018-02-03
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3650509633420180324,2018-03-24
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3650509633420180324,2018-03-24
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3661509648420180412,2018-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3661509648420180412,2018-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3661909600520180306,2018-03-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3661909600520180306,2018-03-06
MCDI-up,NA,2017-12-01T00:00:00Z,-96.4438,38.9472,KS3938009586620180321,2018-03-21
MCDI-down,NA,2017-12-01T00:00:00Z,-96.4429,38.9466,KS3938009586620180321,2018-03-21
SC,09510200,2013-06-19T01:15:00Z,-111.506,33.7532,AZ3463311127120190829,2019-08-29
LV,09511300,2017-10-12T01:15:00Z,-111.669,33.5586,AZ3463311127120190829,2019-08-29
MV,09506000,2017-12-06T01:15:00Z,-111.817,34.4992,AZ3463311127120190829,2019-08-29
SYCA-up,NA,2018-01-01T00:00:00Z,-111.509,33.7517,AZ3463311127120190829,2019-08-29
SYCA-down,NA,2018-01-01T00:00:00Z,-111.508,33.7509,AZ3463311127120190829,2019-08-29
RVW,09510200,2012-09-18T16:15:00Z,-111.505,33.7863,AZ3463311127120190829,2019-08-29
SSW,09510200,2012-08-09T15:30:00Z,-111.511,33.7486,AZ3463311127120190829,2019-08-29
SSG,09510200,2014-03-14T21:45:00Z,-111.507,33.7491,AZ3463311127120190829,2019-08-29
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2921408168920180206,2018-02-06
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2921408168920180206,2018-02-06
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2921408168920180206,2018-02-06
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2921408168920180206,2018-02-06
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2921408168920180206,2018-02-06
nwis-02397530,02397530,2007-10-01T03:59:59Z,-85.4475,34.2018,AL3443308557520180315,2018-03-15
nwis-08048000,08048000,2014-09-04T19:14:59Z,-97.3325,32.761,TX3272509755820180122,2018-01-22
nwis-08049500,08049500,2007-10-01T04:59:59Z,-96.9944,32.7625,TX3272509755820180122,2018-01-22
SC,09510200,2013-06-19T01:15:00Z,-111.506,33.7532,AZ3455511117020191001,2019-10-01
LV,09511300,2017-10-12T01:15:00Z,-111.669,33.5586,AZ3455511117020191001,2019-10-01
MV,09506000,2017-12-06T01:15:00Z,-111.817,34.4992,AZ3455511117020191001,2019-10-01
SYCA-up,NA,2018-01-01T00:00:00Z,-111.509,33.7517,AZ3455511117020191001,2019-10-01
SYCA-down,NA,2018-01-01T00:00:00Z,-111.508,33.7509,AZ3455511117020191001,2019-10-01
RVW,09510200,2012-09-18T16:15:00Z,-111.505,33.7863,AZ3455511117020191001,2019-10-01
SSW,09510200,2012-08-09T15:30:00Z,-111.511,33.7486,AZ3455511117020191001,2019-10-01
SSG,09510200,2014-03-14T21:45:00Z,-111.507,33.7491,AZ3455511117020191001,2019-10-01
MAYF-up,NA,2017-02-01T00:00:00Z,-87.4078,32.9604,AL3290808746320180223,2018-02-23
MAYF-down,NA,2017-03-24T13:21:00Z,-87.4082,32.9616,AL3290808746320180223,2018-02-23
OC,09504420,2016-11-13T01:15:00Z,-111.762,34.8616,AZ3501011190120190802,2019-08-02
WB,09505200,2017-08-04T01:15:00Z,-111.695,34.6793,AZ3501011190120190802,2019-08-02
REDB-up,NA,2018-05-29T20:30:00Z,-111.796,40.7847,UT4067711224920190903,2019-09-03
REDB-down,NA,2018-05-29T20:30:00Z,-111.798,40.7837,UT4067711224920190903,2019-09-03
nwis-10129900,10129900,2007-10-05T05:59:59Z,-111.476,40.7352,UT4062011121020190701,2019-07-01
POSE-up,NA,2017-02-01T00:00:00Z,-78.1473,38.8944,VA3847507913320180502,2018-05-02
POSE-down,NA,2017-02-01T00:00:00Z,-78.1479,38.8952,VA3847507913320180502,2018-05-02
nwis-01608500,01608500,2007-10-01T03:59:59Z,-78.6542,39.447,VA3847507913320180502,2018-05-02
OC,09504420,2016-11-13T01:15:00Z,-111.762,34.8616,AZ3453211255020190601,2019-06-01
WB,09505200,2017-08-04T01:15:00Z,-111.695,34.6793,AZ3453211255020190601,2019-06-01
nwis-11044000,11044000,2007-10-01T06:59:59Z,-117.142,33.4739,CA3352811727320190904,2019-09-04
nwis-13206400,13206400,2011-11-19T06:59:59Z,-116.356,43.6917,ID4345211594520190815,2019-08-15
nwis-13207500,13207500,2011-11-19T06:59:59Z,-116.304,43.7319,ID4345211594520190815,2019-08-15
nwis-13213000,13213000,2008-10-17T05:59:59Z,-116.973,43.7817,ID4345211594520190815,2019-08-15
SC,09510200,2013-06-19T01:15:00Z,-111.506,33.7532,AZ3387111175420190607,2019-06-07
LV,09511300,2017-10-12T01:15:00Z,-111.669,33.5586,AZ3387111175420190607,2019-06-07
MV,09506000,2017-12-06T01:15:00Z,-111.817,34.4992,AZ3387111175420190607,2019-06-07
SYCA-up,NA,2018-01-01T00:00:00Z,-111.509,33.7517,AZ3387111175420190607,2019-06-07
SYCA-down,NA,2018-01-01T00:00:00Z,-111.508,33.7509,AZ3387111175420190607,2019-06-07
RVW,09510200,2012-09-18T16:15:00Z,-111.505,33.7863,AZ3387111175420190607,2019-06-07
SSW,09510200,2012-08-09T15:30:00Z,-111.511,33.7486,AZ3387111175420190607,2019-06-07
SSG,09510200,2014-03-14T21:45:00Z,-111.507,33.7491,AZ3387111175420190607,2019-06-07
SC,09510200,2013-06-19T01:15:00Z,-111.506,33.7532,AZ3372911159520190804,2019-08-04
LV,09511300,2017-10-12T01:15:00Z,-111.669,33.5586,AZ3372911159520190804,2019-08-04
MV,09506000,2017-12-06T01:15:00Z,-111.817,34.4992,AZ3372911159520190804,2019-08-04
SYCA-up,NA,2018-01-01T00:00:00Z,-111.509,33.7517,AZ3372911159520190804,2019-08-04
SYCA-down,NA,2018-01-01T00:00:00Z,-111.508,33.7509,AZ3372911159520190804,2019-08-04
RVW,09510200,2012-09-18T16:15:00Z,-111.505,33.7863,AZ3372911159520190804,2019-08-04
SSW,09510200,2012-08-09T15:30:00Z,-111.511,33.7486,AZ3372911159520190804,2019-08-04
SSG,09510200,2014-03-14T21:45:00Z,-111.507,33.7491,AZ3372911159520190804,2019-08-04
Cameo,09095500,2018-07-07T23:30:00Z,-108.266,39.239,CO3936910778720190728,2019-07-28
Cameo1,NA,2018-07-07T23:00:00Z,-108.268,39.2371,CO3936910778720190728,2019-07-28
Cameo2,NA,2018-07-07T23:00:00Z,-108.26,39.23,CO3936910778720190728,2019-07-28
SC,09510200,2013-06-19T01:15:00Z,-111.506,33.7532,AZ3449211130220190530,2019-05-30
LV,09511300,2017-10-12T01:15:00Z,-111.669,33.5586,AZ3449211130220190530,2019-05-30
MV,09506000,2017-12-06T01:15:00Z,-111.817,34.4992,AZ3449211130220190530,2019-05-30
SYCA-up,NA,2018-01-01T00:00:00Z,-111.509,33.7517,AZ3449211130220190530,2019-05-30
SYCA-down,NA,2018-01-01T00:00:00Z,-111.508,33.7509,AZ3449211130220190530,2019-05-30
RVW,09510200,2012-09-18T16:15:00Z,-111.505,33.7863,AZ3449211130220190530,2019-05-30
SSW,09510200,2012-08-09T15:30:00Z,-111.511,33.7486,AZ3449211130220190530,2019-05-30
SSG,09510200,2014-03-14T21:45:00Z,-111.507,33.7491,AZ3449211130220190530,2019-05-30
nwis-11126000,11126000,2008-10-31T06:59:59Z,-119.989,34.5892,CA3451411979320191125,2019-11-25
nwis-11128500,11128500,2007-10-01T06:59:59Z,-120.145,34.585,CA3451411979320191125,2019-11-25
nwis-08070200,08070200,2007-10-03T04:59:59Z,-95.1244,30.1455,TX3066009541020190323,2019-03-23
nwis-05599490,05599490,2015-10-24T02:29:59Z,-89.3278,37.7583,IL3781408944520190319,2019-03-19
Lusk,03384450,2013-07-24T16:30:00Z,-88.5477,37.4726,IL3746408856220190403,2019-04-03
Lusk,03384450,2013-07-24T16:30:00Z,-88.5477,37.4726,IL3741508854020190402,2019-04-02
Lusk,03384450,2013-07-24T16:30:00Z,-88.5477,37.4726,IL3750108871420190326,2019-03-26
Lusk,03384450,2013-07-24T16:30:00Z,-88.5477,37.4726,IL3754908827920190328,2019-03-28
nwis-08068000,08068000,2014-02-05T17:59:59Z,-95.4572,30.2447,TX3050009575020190327,2019-03-27
nwis-08068000,08068000,2014-02-05T17:59:59Z,-95.4572,30.2447,TX3050809579320190317,2019-03-17
nwis-08068000,08068000,2014-02-05T17:59:59Z,-95.4572,30.2447,TX3054209556620190317,2019-03-17
nwis-04136000,04136000,2007-10-01T04:59:59Z,-84.2925,44.677,MI4443408359420190807,2019-08-07
nwis-04136500,04136500,2007-10-04T04:59:59Z,-84.1311,44.66,MI4443408359420190807,2019-08-07
nwis-04136900,04136900,2007-10-01T04:59:59Z,-83.8378,44.6128,MI4443408359420190807,2019-08-07
nwis-04137005,04137005,2007-10-01T04:59:59Z,-83.8028,44.5608,MI4443408359420190807,2019-08-07
nwis-04137500,04137500,2007-10-01T04:59:59Z,-83.4339,44.4364,MI4443408359420190807,2019-08-07
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4443408359420190807,2019-08-07
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3650209638020190318,2019-03-18
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3650209638020190318,2019-03-18
nwis-05515500,05515500,2013-12-05T04:59:59Z,-86.7062,41.3896,IL4136408815720190325,2019-03-25
nwis-05518000,05518000,2015-12-05T04:59:59Z,-87.3403,41.1828,IL4136408815720190325,2019-03-25
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3128009530020190319,2019-03-19
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3675009632420190317,2019-03-17
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3675009632420190317,2019-03-17
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3136009525020190327,2019-03-27
nwis-05515500,05515500,2013-12-05T04:59:59Z,-86.7062,41.3896,IL4139408804020190326,2019-03-26
nwis-05518000,05518000,2015-12-05T04:59:59Z,-87.3403,41.1828,IL4139408804020190326,2019-03-26
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4435808357920190412,2019-04-12
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4441808363520190421,2019-04-21
nwis-05515500,05515500,2013-12-05T04:59:59Z,-86.7062,41.3896,MI4136908811920190320,2019-03-20
nwis-05518000,05518000,2015-12-05T04:59:59Z,-87.3403,41.1828,MI4136908811920190320,2019-03-20
nwis-04136000,04136000,2007-10-01T04:59:59Z,-84.2925,44.677,MI4443108369620190421,2019-04-21
nwis-04136500,04136500,2007-10-04T04:59:59Z,-84.1311,44.66,MI4443108369620190421,2019-04-21
nwis-04136900,04136900,2007-10-01T04:59:59Z,-83.8378,44.6128,MI4443108369620190421,2019-04-21
nwis-04137005,04137005,2007-10-01T04:59:59Z,-83.8028,44.5608,MI4443108369620190421,2019-04-21
nwis-04137500,04137500,2007-10-01T04:59:59Z,-83.4339,44.4364,MI4443108369620190421,2019-04-21
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4443108369620190421,2019-04-21
nwis-07075250,07075250,2009-06-02T04:59:59Z,-92.7077,35.5471,AR3554509281020190306,2019-03-06
nwis-07075270,07075270,2010-08-18T04:59:59Z,-92.6219,35.5697,AR3554509281020190306,2019-03-06
nwis-07075250,07075250,2009-06-02T04:59:59Z,-92.7077,35.5471,AR3569509287720190225,2019-02-25
nwis-07075270,07075270,2010-08-18T04:59:59Z,-92.6219,35.5697,AR3569509287720190225,2019-02-25
OC,09504420,2016-11-13T01:15:00Z,-111.762,34.8616,AZ3504411184020190902,2019-09-02
WB,09505200,2017-08-04T01:15:00Z,-111.695,34.6793,AZ3504411184020190902,2019-09-02
nwis-07048600,07048600,2014-10-10T17:14:59Z,-94.0811,36.0731,AR3572709374820190327,2019-03-27
KING-up,NA,2017-02-01T00:00:00Z,-96.6023,39.1048,KS3921209676120191113,2019-11-13
KING-down,NA,2017-02-01T00:00:00Z,-96.6034,39.1051,KS3921209676120191113,2019-11-13
PRIN-up,NA,2017-09-01T00:00:00Z,-97.7836,33.3783,TX3340709764520190319,2019-03-19
PRIN-down,NA,2017-09-01T00:00:00Z,-97.7815,33.3784,TX3340709764520190319,2019-03-19
nwis-07048600,07048600,2014-10-10T17:14:59Z,-94.0811,36.0731,AR3584609352320190422,2019-04-22
nwis-04136000,04136000,2007-10-01T04:59:59Z,-84.2925,44.677,MI4444608373420190428,2019-04-28
nwis-04136500,04136500,2007-10-04T04:59:59Z,-84.1311,44.66,MI4444608373420190428,2019-04-28
nwis-04136900,04136900,2007-10-01T04:59:59Z,-83.8378,44.6128,MI4444608373420190428,2019-04-28
nwis-04137005,04137005,2007-10-01T04:59:59Z,-83.8028,44.5608,MI4444608373420190428,2019-04-28
nwis-04137500,04137500,2007-10-01T04:59:59Z,-83.4339,44.4364,MI4444608373420190428,2019-04-28
nwis-04142000,04142000,2011-06-08T04:59:59Z,-84.02,44.0725,MI4444608373420190428,2019-04-28
nwis-07048600,07048600,2014-10-10T17:14:59Z,-94.0811,36.0731,MO3663309371020190316,2019-03-16
BEC,05406457,2009-10-02T05:00:00Z,-89.6408,43.1097,WI4335708975020190403,2019-04-03
BRW,05406469,2014-06-13T05:00:00Z,-89.635,43.125,WI4335708975020190403,2019-04-03
nwis-05406457,05406457,2009-10-02T04:59:59Z,-89.6408,43.1097,WI4335708975020190403,2019-04-03
nwis-05406469,05406469,2014-07-23T15:04:59Z,-89.635,43.1253,WI4335708975020190403,2019-04-03
nwis-05406479,05406479,2010-10-01T04:59:59Z,-89.6642,43.1147,WI4335708975020190403,2019-04-03
nwis-05406500,05406500,2009-10-06T04:59:59Z,-89.7322,43.1342,WI4335708975020190403,2019-04-03
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2909608152420190302,2019-03-02
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2909608152420190302,2019-03-02
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2909608152420190302,2019-03-02
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2909608152420190302,2019-03-02
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2909608152420190302,2019-03-02
HAT,NA,2019-02-01T05:00:00Z,-82.2006,29.6933,FL2916508194620190217,2019-02-17
HOGDN,NA,2019-02-01T05:00:00Z,-82.3924,29.6369,FL2916508194620190217,2019-02-17
POSNW16,NA,2018-10-01T04:00:00Z,-82.3642,29.6666,FL2916508194620190217,2019-02-17
HOGNW16,NA,2018-10-01T04:00:00Z,-82.3486,29.667,FL2916508194620190217,2019-02-17
TUM441,NA,2018-10-01T04:00:00Z,-82.3406,29.6332,FL2916508194620190217,2019-02-17
nwis-03408500,03408500,2014-01-15T04:59:59Z,-84.5547,36.3855,KY3665208456620190313,2019-03-13
nwis-03409500,03409500,2014-01-15T04:59:59Z,-84.6302,36.3883,KY3665208456620190313,2019-03-13
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2911808167120190301,2019-03-01
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2911808167120190301,2019-03-01
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2911808167120190301,2019-03-01
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2911808167120190301,2019-03-01
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2911808167120190301,2019-03-01
HAT,NA,2019-02-01T05:00:00Z,-82.2006,29.6933,FL2909608184020190218,2019-02-18
HOGDN,NA,2019-02-01T05:00:00Z,-82.3924,29.6369,FL2909608184020190218,2019-02-18
POSNW16,NA,2018-10-01T04:00:00Z,-82.3642,29.6666,FL2909608184020190218,2019-02-18
HOGNW16,NA,2018-10-01T04:00:00Z,-82.3486,29.667,FL2909608184020190218,2019-02-18
TUM441,NA,2018-10-01T04:00:00Z,-82.3406,29.6332,FL2909608184020190218,2019-02-18
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2903108150820190216,2019-02-16
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2903108150820190216,2019-02-16
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2903108150820190216,2019-02-16
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2903108150820190216,2019-02-16
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2903108150820190216,2019-02-16
nwis-03408500,03408500,2014-01-15T04:59:59Z,-84.5547,36.3855,KY3688208453320190318,2019-03-18
nwis-03409500,03409500,2014-01-15T04:59:59Z,-84.6302,36.3883,KY3688208453320190318,2019-03-18
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2906608154820190215,2019-02-15
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2906608154820190215,2019-02-15
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2906608154820190215,2019-02-15
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2906608154820190215,2019-02-15
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2906608154820190215,2019-02-15
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2944308180920190314,2019-03-14
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2944308180920190314,2019-03-14
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2944308180920190314,2019-03-14
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2944308180920190314,2019-03-14
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2944308180920190314,2019-03-14
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2946708172720190701,2019-07-01
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2946708172720190701,2019-07-01
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2946708172720190701,2019-07-01
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2946708172720190701,2019-07-01
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2946708172720190701,2019-07-01
HAT,NA,2019-02-01T05:00:00Z,-82.2006,29.6933,FL2946708172720190701,2019-07-01
HOGDN,NA,2019-02-01T05:00:00Z,-82.3924,29.6369,FL2946708172720190701,2019-07-01
POSNW16,NA,2018-10-01T04:00:00Z,-82.3642,29.6666,FL2946708172720190701,2019-07-01
SWB,NA,2019-04-09T14:00:00Z,-82.3224,29.6304,FL2946708172720190701,2019-07-01
SWBUP,NA,2019-06-14T18:45:00Z,-82.318,29.6381,FL2946708172720190701,2019-07-01
HOGNW16,NA,2018-10-01T04:00:00Z,-82.3486,29.667,FL2946708172720190701,2019-07-01
TUM441,NA,2018-10-01T04:00:00Z,-82.3406,29.6332,FL2946708172720190701,2019-07-01
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2938708179720190220,2019-02-20
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2938708179720190220,2019-02-20
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2938708179720190220,2019-02-20
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2938708179720190220,2019-02-20
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2938708179720190220,2019-02-20
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2945908175020190219,2019-02-19
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2945908175020190219,2019-02-19
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2945908175020190219,2019-02-19
nwis-02236000,02236000,2010-11-10T04:59:59Z,-81.3826,29.0083,FL2945908175020190219,2019-02-19
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2945908175020190219,2019-02-19
HAT,NA,2019-02-01T05:00:00Z,-82.2006,29.6933,FL2945908175020190219,2019-02-19
HOGDN,NA,2019-02-01T05:00:00Z,-82.3924,29.6369,FL2945908175020190219,2019-02-19
POSNW16,NA,2018-10-01T04:00:00Z,-82.3642,29.6666,FL2945908175020190219,2019-02-19
HOGNW16,NA,2018-10-01T04:00:00Z,-82.3486,29.667,FL2945908175020190219,2019-02-19
TUM441,NA,2018-10-01T04:00:00Z,-82.3406,29.6332,FL2945908175020190219,2019-02-19
nwis-02234000,02234000,2010-11-11T04:59:59Z,-81.0353,28.7142,FL2944308180920190822,2019-08-22
nwis-02234500,02234500,2010-11-10T04:59:59Z,-81.3242,28.838,FL2944308180920190822,2019-08-22
